id_achat,id_client,date_achat,montant,produit
5424,1124,2025-06-16,169.49,Charger
5425,1124,2025-07-15,964.53,Laptop
5426,1124,2025-12-28,120.25,Phone
5427,1124,2025-01-22,415.82,Charger
5428,1124,2025-01-25,27.29,Tablet
5429,1124,2025-08-15,726.84,Mouse
5430,1124,2025-12-29,376.67,Tablet
5431,1124,2025-12-16,902.5,Headphones
5432,1126,2025-08-06,13.39,Laptop
5433,1126,2025-02-13,815.57,Phone
5434,1126,2025-06-08,858.43,Laptop
5435,1126,2025-06-27,568.0,Phone
5436,1126,2025-04-24,29.6,Speaker
5437,1126,2025-10-29,937.84,Webcam
5438,1127,2025-12-11,688.75,Webcam
5439,1127,2026-01-17,455.17,Headphones
5440,1127,2025-07-20,686.05,Monitor
5441,1127,2025-09-29,351.69,Speaker
5442,1128,2025-03-04,920.23,Tablet
5443,1128,2025-12-09,459.68,Mouse
5444,1128,2025-04-07,231.6,Monitor
5445,1128,2025-03-29,640.72,Tablet
5446,1128,2025-11-24,963.41,Webcam
5447,1128,2025-05-10,999.15,Tablet
5448,1128,2025-09-30,374.4,Laptop
5449,1129,2026-01-14,807.4,Tablet
5450,1129,2025-11-29,52.13,Webcam
5451,1129,2025-01-25,713.58,Charger
5452,1129,2025-06-10,853.17,Webcam
5453,1129,2025-07-04,133.77,Mouse
5454,1129,2025-10-22,216.02,Webcam
5455,1130,2025-11-23,884.79,Speaker
5456,1130,2025-05-20,736.11,Speaker
5457,1130,2025-01-20,952.85,Speaker
5458,1130,2025-03-17,369.92,Mouse
5459,1130,2025-05-25,668.72,Tablet
5460,1130,2025-01-22,726.07,Headphones
5461,1131,2025-07-17,224.79,Headphones
5462,1131,2026-01-13,572.7,Mouse
5463,1131,2025-05-12,901.35,Charger
5464,1132,2025-03-06,381.07,Monitor
5465,1132,2025-06-10,221.38,Tablet
5466,1132,2025-05-02,475.53,Charger
5467,1132,2025-07-05,655.72,Monitor
5468,1132,2025-04-21,905.63,Webcam
5469,1132,2025-08-19,60.38,Headphones
5470,1133,2025-09-04,556.18,Tablet
5471,1133,2025-09-17,663.05,Charger
5472,1133,2025-08-15,437.47,Speaker
5473,1133,2025-10-30,33.6,Headphones
5474,1133,2025-04-08,392.11,Tablet
5475,1134,2025-04-09,983.8,Tablet
5476,1134,2025-05-19,644.83,Headphones
5477,1134,2025-02-21,159.18,Mouse
5478,1134,2025-01-23,473.89,Tablet
5479,1135,2025-11-02,323.05,Charger
5480,1135,2025-08-15,737.96,Laptop
5481,1135,2025-09-10,679.43,Phone
5482,1135,2025-12-10,94.89,Laptop
5483,1135,2025-11-21,920.97,Laptop
5484,1135,2025-02-03,338.19,Phone
5485,1135,2025-04-17,320.16,Mouse
5486,1136,2025-09-08,746.15,Headphones
5487,1136,2026-01-04,314.49,Phone
5488,1136,2025-08-09,369.31,Mouse
5489,1137,2025-06-18,905.47,Speaker
5490,1137,2025-04-20,480.34,Tablet
5491,1137,2025-01-23,296.84,Phone
5492,1137,2025-12-08,804.31,Tablet
5493,1137,2025-03-01,901.81,Tablet
5494,1137,2025-06-07,171.62,Phone
5495,1137,2025-06-29,536.98,Webcam
5496,1137,2025-11-04,166.7,Charger
5497,1137,2025-08-31,632.4,Monitor
5498,1138,2025-01-20,976.36,Tablet
5499,1138,2025-12-12,910.09,Phone
5500,1138,2025-05-20,758.12,Tablet
5501,1139,2026-01-09,478.08,Speaker
5502,1139,2025-12-17,178.75,Laptop
5503,1139,2025-05-20,590.31,Mouse
5504,1139,2025-12-04,931.63,Tablet
5505,1139,2025-08-11,452.86,Laptop
5506,1139,2025-11-03,970.59,Mouse
5507,1140,2025-08-04,987.94,Mouse
5508,1140,2025-05-16,78.2,Tablet
5509,1140,2025-08-13,627.79,Webcam
5510,1140,2025-03-27,917.6,Phone
5511,1140,2025-03-21,992.97,Headphones
5512,1141,2025-10-14,327.49,Phone
5513,1141,2025-10-27,361.16,Speaker
5514,1141,2025-05-12,25.8,Webcam
5515,1141,2025-06-11,991.78,Mouse
5516,1141,2025-04-12,852.74,Headphones
5517,1141,2025-11-22,518.29,Charger
5518,1141,2025-06-20,905.24,Laptop
5519,1141,2025-11-08,494.71,Tablet
5520,1141,2025-03-24,61.49,Headphones
5521,1141,2025-01-21,703.51,Monitor
5522,1142,2025-09-29,996.19,Mouse
5523,1142,2025-07-04,50.05,Speaker
5524,1142,2025-05-27,662.82,Mouse
5525,1142,2025-03-27,555.76,Tablet
5526,1142,2025-04-21,873.32,Laptop
5527,1142,2026-01-12,737.29,Laptop
5528,1142,2025-12-09,309.68,Headphones
5529,1143,2025-09-29,386.22,Laptop
5530,1143,2025-03-05,698.34,Monitor
5531,1143,2025-12-16,699.89,Mouse
5532,1143,2025-02-28,373.13,Charger
5533,1143,2025-11-07,855.09,Webcam
5534,1143,2025-11-22,413.12,Mouse
5535,1143,2025-04-10,141.02,Mouse
5536,1144,2025-10-20,556.86,Speaker
5537,1144,2025-01-20,288.82,Phone
5538,1144,2025-03-28,914.22,Phone
5539,1144,2025-10-01,807.42,Mouse
5540,1145,2025-03-20,896.86,Laptop
5541,1145,2025-09-11,812.65,Phone
5542,1145,2025-08-28,250.53,Tablet
5543,1145,2025-09-16,379.65,Tablet
5544,1145,2025-02-11,576.19,Headphones
5545,1145,2025-12-15,781.09,Phone
5546,1145,2025-07-28,19.55,Laptop
5547,1145,2025-03-04,739.14,Mouse
5548,1146,2025-08-15,79.68,Speaker
5549,1146,2025-07-15,634.69,Mouse
5550,1146,2025-01-19,788.27,Phone
5551,1146,2025-05-31,616.44,Laptop
5552,1146,2025-02-21,707.11,Headphones
5553,1146,2025-02-25,918.82,Phone
5554,1146,2025-02-28,193.72,Phone
5555,1146,2025-06-26,13.8,Headphones
5556,1146,2025-08-02,218.12,Phone
5557,1147,2025-05-19,327.2,Charger
5558,1147,2025-08-07,200.71,Headphones
5559,1147,2025-10-12,711.16,Speaker
5560,1147,2025-12-06,609.4,Tablet
5561,1147,2025-08-14,474.52,Laptop
5562,1147,2025-07-06,448.09,Charger
5563,1149,2026-01-09,184.09,Headphones
5564,1150,2025-03-20,152.45,Charger
5565,1150,2025-09-27,579.68,Headphones
5566,1150,2025-06-06,702.97,Phone
5567,1150,2025-07-26,196.32,Mouse
5568,1151,2025-10-04,170.8,Monitor
5569,1151,2025-10-19,605.54,Charger
5570,1151,2025-10-27,644.19,Headphones
5571,1152,2025-12-19,258.44,Mouse
5572,1152,2025-07-12,738.09,Charger
5573,1152,2025-10-25,16.91,Monitor
5574,1152,2025-09-30,288.63,Tablet
5575,1152,2025-11-28,74.01,Phone
5576,1152,2025-02-11,498.98,Laptop
5577,1153,2026-01-11,758.09,Webcam
5578,1153,2025-08-28,89.15,Speaker
5579,1153,2025-03-15,21.88,Phone
5580,1153,2025-12-16,325.21,Mouse
5581,1153,2025-07-12,701.1,Phone
5582,1153,2025-03-22,573.51,Mouse
5583,1153,2025-07-23,456.28,Speaker
5584,1153,2025-05-19,376.74,Monitor
5585,1153,2025-12-06,765.78,Mouse
5586,1154,2025-12-01,999.11,Headphones
5587,1154,2025-09-15,235.83,Tablet
5588,1154,2026-01-17,52.27,Mouse
5589,1154,2025-03-09,415.64,Speaker
5590,1154,2025-10-09,331.12,Webcam
5591,1154,2025-07-11,468.99,Speaker
5592,1154,2025-01-18,457.65,Tablet
5593,1154,2025-03-24,740.48,Webcam
5594,1155,2025-04-06,950.14,Tablet
5595,1155,2025-05-05,790.38,Webcam
5596,1155,2025-03-05,989.86,Tablet
5597,1155,2025-12-23,405.42,Laptop
5598,1155,2026-01-11,440.04,Tablet
5599,1155,2025-03-08,159.53,Tablet
5600,1156,2025-12-30,103.9,Webcam
5601,1156,2025-02-08,477.57,Monitor
5602,1156,2025-02-19,343.94,Laptop
5603,1157,2025-04-30,398.31,Monitor
5604,1157,2026-01-14,831.48,Charger
5605,1157,2025-09-14,284.89,Headphones
5606,1157,2025-10-12,491.67,Speaker
5607,1157,2025-12-22,438.53,Tablet
5608,1157,2025-11-28,492.47,Laptop
5609,1157,2025-10-18,359.84,Phone
5610,1158,2025-02-11,953.42,Speaker
5611,1159,2026-01-09,296.43,Headphones
5612,1159,2026-01-03,523.58,Speaker
5613,1159,2025-08-17,805.59,Webcam
5614,1159,2025-10-05,495.6,Monitor
5615,1159,2025-10-01,635.19,Mouse
5616,1159,2025-09-21,634.15,Webcam
5617,1159,2025-10-14,615.51,Tablet
5618,1159,2025-10-13,534.34,Mouse
5619,1159,2025-03-05,727.51,Tablet
5620,1160,2025-09-07,569.67,Speaker
5621,1160,2026-01-11,72.49,Speaker
5622,1160,2025-04-29,376.31,Headphones
5623,1160,2025-10-06,217.36,Mouse
5624,1160,2025-03-13,691.4,Mouse
5625,1161,2025-11-25,916.58,Speaker
5626,1161,2025-03-06,788.94,Charger
5627,1161,2025-06-27,347.35,Mouse
5628,1161,2025-05-29,701.35,Tablet
5629,1161,2025-12-24,965.82,Headphones
5630,1161,2025-09-29,711.02,Headphones
5631,1161,2025-02-24,815.19,Headphones
5632,1161,2025-06-03,493.7,Speaker
5633,1161,2025-03-29,891.65,Mouse
5634,1161,2025-12-12,515.85,Phone
5635,1162,2025-10-22,752.69,Mouse
5636,1162,2025-07-21,90.49,Speaker
5637,1162,2025-06-19,468.06,Monitor
5638,1162,2025-12-08,76.26,Webcam
5639,1162,2025-06-16,779.66,Monitor
5640,1162,2025-06-11,714.79,Mouse
5641,1164,2025-01-19,254.12,Laptop
5642,1164,2026-01-13,333.94,Speaker
5643,1164,2025-02-08,566.26,Monitor
5644,1164,2025-10-06,957.1,Speaker
5645,1164,2025-08-23,985.43,Charger
5646,1164,2025-12-26,208.06,Headphones
5647,1164,2025-06-28,958.15,Phone
5648,1165,2025-07-05,736.09,Headphones
5649,1165,2025-06-12,528.27,Charger
5650,1165,2025-08-19,289.63,Webcam
5651,1165,2025-08-29,428.76,Laptop
5652,1166,2025-04-10,268.38,Tablet
5653,1166,2025-10-26,303.14,Laptop
5654,1166,2025-09-25,655.12,Webcam
5655,1166,2025-09-13,87.92,Speaker
5656,1167,2026-01-15,452.22,Webcam
5657,1167,2025-02-19,559.71,Speaker
5658,1168,2025-09-24,116.67,Monitor
5659,1168,2025-11-11,461.38,Headphones
5660,1168,2026-01-11,709.23,Speaker
5661,1168,2025-02-14,291.92,Tablet
5662,1168,2025-05-07,329.58,Laptop
5663,1169,2025-11-30,61.9,Mouse
5664,1170,2025-02-01,482.33,Tablet
5665,1170,2025-12-29,322.12,Webcam
5666,1170,2025-08-19,554.63,Webcam
5667,1170,2026-01-02,649.87,Webcam
5668,1170,2025-04-07,186.22,Laptop
5669,1170,2025-12-29,647.18,Mouse
5670,1170,2025-01-28,569.96,Laptop
5671,1170,2025-04-18,884.43,Laptop
5672,1171,2026-01-06,501.71,Phone
5673,1171,2025-08-04,148.51,Phone
5674,1172,2025-04-28,171.75,Headphones
5675,1172,2025-09-01,100.94,Mouse
5676,1172,2025-06-10,972.6,Mouse
5677,1172,2025-03-14,90.35,Mouse
5678,1172,2025-02-16,753.34,Speaker
5679,1172,2025-12-01,406.55,Laptop
5680,1172,2025-12-27,529.43,Webcam
5681,1172,2025-06-20,697.64,Charger
5682,1173,2025-01-23,816.22,Speaker
5683,1174,2025-02-07,124.1,Monitor
5684,1174,2025-06-15,235.12,Laptop
5685,1175,2025-12-07,686.69,Laptop
5686,1175,2026-01-07,61.96,Headphones
5687,1175,2025-06-19,483.91,Laptop
5688,1175,2026-01-07,226.81,Headphones
5689,1175,2025-06-10,950.47,Tablet
5690,1175,2026-01-02,505.58,Mouse
5691,1175,2025-12-04,393.65,Webcam
5692,1175,2025-02-01,29.06,Monitor
5693,1175,2025-04-13,497.3,Webcam
5694,1175,2025-06-11,554.53,Laptop
5695,1176,2025-03-14,593.77,Headphones
5696,1176,2025-08-14,237.21,Speaker
5697,1176,2025-11-08,17.08,Phone
5698,1177,2025-05-30,882.83,Charger
5699,1177,2025-02-09,899.59,Tablet
5700,1177,2025-08-18,403.21,Tablet
5701,1177,2025-10-30,540.87,Monitor
5702,1177,2025-10-31,272.99,Mouse
5703,1177,2025-05-07,515.77,Tablet
5704,1177,2025-01-31,836.47,Monitor
5705,1177,2026-01-06,341.14,Mouse
5706,1177,2025-06-10,898.95,Webcam
5707,1178,2025-03-30,653.96,Speaker
5708,1180,2025-05-10,607.33,Charger
5709,1180,2025-10-26,772.32,Headphones
5710,1180,2025-10-07,192.98,Laptop
5711,1180,2025-08-13,393.58,Phone
5712,1180,2025-05-23,745.39,Headphones
5713,1180,2025-05-08,208.14,Monitor
5714,1180,2025-08-27,834.6,Headphones
5715,1181,2025-03-20,819.68,Mouse
5716,1181,2025-03-28,469.14,Headphones
5717,1181,2025-11-23,571.18,Monitor
5718,1181,2025-06-08,224.64,Laptop
5719,1181,2025-06-25,316.8,Headphones
5720,1181,2025-11-19,831.29,Mouse
5721,1181,2025-02-19,214.29,Webcam
5722,1181,2026-01-07,722.77,Speaker
5723,1181,2025-04-21,984.39,Tablet
5724,1182,2025-11-01,485.37,Monitor
5725,1182,2025-09-18,797.05,Headphones
5726,1182,2025-12-20,86.9,Phone
5727,1182,2025-10-15,885.57,Laptop
5728,1182,2025-12-28,623.08,Laptop
5729,1182,2025-08-09,947.32,Laptop
5730,1182,2025-05-15,310.41,Webcam
5731,1183,2025-09-21,961.6,Phone
5732,1183,2025-02-24,63.0,Headphones
5733,1183,2025-07-25,649.31,Webcam
5734,1183,2025-07-24,744.43,Mouse
5735,1183,2025-12-08,85.34,Webcam
5736,1183,2025-02-01,657.09,Monitor
5737,1183,2025-10-13,772.74,Phone
5738,1183,2025-12-31,309.03,Monitor
5739,1183,2025-08-23,462.36,Headphones
5740,1184,2025-09-26,920.21,Laptop
5741,1185,2025-02-22,182.84,Phone
5742,1185,2025-09-02,95.23,Headphones
5743,1185,2025-06-16,460.69,Charger
5744,1185,2025-09-09,280.4,Laptop
5745,1185,2025-10-10,705.85,Speaker
5746,1185,2025-12-16,72.65,Tablet
5747,1185,2025-10-05,223.32,Webcam
5748,1186,2025-09-15,383.65,Laptop
5749,1186,2025-08-14,502.45,Speaker
5750,1186,2025-06-06,418.3,Laptop
5751,1186,2025-04-08,580.99,Laptop
5752,1186,2025-08-10,660.04,Monitor
5753,1186,2025-11-08,712.8,Speaker
5754,1186,2025-12-08,210.67,Monitor
5755,1186,2025-10-08,34.17,Monitor
5756,1186,2026-01-05,963.56,Headphones
5757,1186,2025-05-01,242.47,Speaker
5758,1188,2025-07-05,53.68,Webcam
5759,1188,2026-01-03,563.35,Speaker
5760,1188,2025-12-09,794.04,Laptop
5761,1188,2025-09-19,293.65,Phone
5762,1188,2025-05-31,602.07,Speaker
5763,1188,2025-04-14,822.51,Charger
5764,1188,2025-04-17,172.26,Mouse
5765,1188,2025-12-31,728.94,Charger
5766,1188,2025-12-31,154.24,Mouse
5767,1188,2025-01-30,412.93,Webcam
5768,1189,2025-09-27,472.81,Mouse
5769,1189,2025-02-15,769.64,Tablet
5770,1189,2025-10-03,816.09,Speaker
5771,1189,2025-05-31,678.95,Webcam
5772,1189,2025-09-19,366.73,Webcam
5773,1190,2025-07-19,606.13,Tablet
5774,1191,2025-01-28,925.47,Speaker
5775,1191,2026-01-11,456.26,Charger
5776,1191,2025-04-25,863.18,Tablet
5777,1191,2025-11-30,890.84,Mouse
5778,1191,2025-10-29,511.29,Tablet
5779,1192,2025-06-09,348.23,Tablet
5780,1192,2025-09-27,852.59,Tablet
5781,1192,2025-09-22,977.46,Headphones
5782,1192,2025-07-19,826.44,Webcam
5783,1192,2025-11-05,90.93,Webcam
5784,1192,2025-06-13,881.92,Charger
5785,1192,2025-10-05,548.56,Charger
5786,1192,2025-10-08,112.78,Laptop
5787,1192,2026-01-15,262.17,Charger
5788,1193,2025-10-09,942.87,Headphones
5789,1193,2025-12-29,687.17,Mouse
5790,1193,2025-12-19,494.29,Mouse
5791,1193,2025-05-20,734.54,Mouse
5792,1193,2025-03-31,552.97,Webcam
5793,1193,2026-01-06,527.89,Webcam
5794,1193,2025-06-26,226.88,Mouse
5795,1193,2025-08-12,752.33,Phone
5796,1193,2026-01-15,233.56,Speaker
5797,1193,2025-04-27,164.14,Headphones
5798,1195,2025-06-08,801.94,Speaker
5799,1195,2025-10-11,152.91,Phone
5800,1195,2025-10-29,697.99,Monitor
5801,1195,2025-06-06,249.42,Webcam
5802,1195,2025-11-09,309.83,Headphones
5803,1195,2025-06-24,546.55,Phone
5804,1195,2025-12-15,952.04,Headphones
5805,1195,2025-03-05,33.27,Laptop
5806,1196,2025-03-23,129.86,Tablet
5807,1196,2025-05-02,829.38,Phone
5808,1196,2025-01-26,76.35,Speaker
5809,1196,2025-09-30,951.5,Webcam
5810,1197,2025-01-20,664.97,Laptop
5811,1197,2025-05-19,700.84,Monitor
5812,1197,2025-11-20,349.74,Mouse
5813,1197,2025-09-01,216.36,Webcam
5814,1197,2025-12-28,623.07,Speaker
5815,1198,2025-07-22,618.66,Laptop
5816,1198,2025-11-12,682.33,Laptop
5817,1198,2025-03-26,504.99,Mouse
5818,1198,2025-06-13,40.73,Speaker
5819,1198,2025-03-11,862.56,Webcam
5820,1198,2025-11-01,755.39,Phone
5821,1198,2025-06-02,428.47,Mouse
5822,1198,2025-06-06,949.63,Speaker
5823,1198,2025-05-08,994.69,Webcam
5824,1198,2025-06-30,48.28,Speaker
5825,1199,2025-02-28,480.12,Charger
5826,1200,2025-12-21,92.14,Phone
5827,1201,2025-01-22,386.05,Mouse
5828,1201,2025-12-02,248.96,Speaker
5829,1201,2025-04-29,44.0,Monitor
5830,1201,2025-04-15,557.1,Speaker
5831,1201,2025-10-29,224.39,Webcam
5832,1201,2025-08-21,104.0,Tablet
5833,1201,2025-03-02,597.49,Laptop
5834,1202,2025-03-25,449.99,Charger
5835,1202,2025-03-03,189.42,Monitor
5836,1202,2025-11-11,700.16,Webcam
5837,1202,2025-02-06,803.29,Charger
5838,1202,2025-09-19,657.17,Laptop
5839,1202,2025-04-24,260.67,Phone
5840,1202,2025-08-05,701.23,Speaker
5841,1202,2025-03-30,182.18,Speaker
5842,1203,2025-11-04,855.02,Laptop
5843,1203,2025-03-16,297.38,Mouse
5844,1203,2025-06-19,432.46,Tablet
5845,1203,2025-03-01,968.88,Phone
5846,1204,2025-10-29,487.32,Headphones
5847,1204,2025-12-08,15.64,Tablet
5848,1204,2025-04-06,774.74,Laptop
5849,1205,2025-11-10,190.85,Mouse
5850,1205,2025-07-02,866.91,Speaker
5851,1205,2025-06-18,236.45,Speaker
5852,1205,2025-09-15,810.33,Phone
5853,1206,2025-07-04,172.79,Tablet
5854,1207,2025-02-25,567.14,Speaker
5855,1207,2025-12-16,501.18,Webcam
5856,1207,2025-12-14,30.33,Charger
5857,1207,2025-01-28,898.71,Mouse
5858,1207,2025-09-11,638.48,Phone
5859,1207,2025-10-12,424.44,Laptop
5860,1207,2025-07-18,286.11,Charger
5861,1207,2025-07-31,705.03,Phone
5862,1207,2025-05-28,74.52,Monitor
5863,1208,2025-03-20,364.07,Webcam
5864,1208,2025-12-25,512.04,Headphones
5865,1208,2025-02-16,907.55,Tablet
5866,1208,2025-10-12,129.8,Tablet
5867,1208,2025-06-30,95.51,Tablet
5868,1208,2025-12-19,667.99,Speaker
5869,1208,2025-08-09,663.26,Charger
5870,1208,2025-05-14,379.58,Monitor
5871,1208,2025-04-04,483.1,Tablet
5872,1208,2025-11-12,586.3,Phone
5873,1209,2025-09-15,49.36,Headphones
5874,1209,2025-10-15,155.91,Tablet
5875,1209,2025-03-23,749.18,Webcam
5876,1209,2025-12-09,21.08,Laptop
5877,1209,2025-07-22,515.09,Laptop
5878,1209,2025-07-05,121.63,Monitor
5879,1209,2025-04-25,589.72,Laptop
5880,1209,2025-09-23,310.31,Tablet
5881,1210,2025-12-09,921.52,Speaker
5882,1210,2025-07-19,803.21,Headphones
5883,1210,2025-02-28,667.4,Speaker
5884,1210,2025-03-30,483.95,Phone
5885,1210,2026-01-06,180.69,Charger
5886,1211,2025-12-02,630.76,Phone
5887,1211,2025-12-25,154.65,Tablet
5888,1211,2025-09-22,859.27,Tablet
5889,1211,2025-09-28,862.57,Phone
5890,1211,2025-06-17,482.91,Phone
5891,1211,2025-05-22,570.5,Headphones
5892,1211,2025-10-16,630.67,Webcam
5893,1211,2025-03-13,841.37,Mouse
5894,1211,2025-12-15,938.23,Monitor
5895,1211,2025-07-06,412.33,Webcam
5896,1213,2025-03-07,782.83,Laptop
5897,1213,2025-06-24,200.68,Mouse
5898,1213,2025-09-24,396.87,Headphones
5899,1213,2025-06-15,751.12,Tablet
5900,1213,2025-03-30,484.57,Charger
5901,1214,2025-01-19,649.58,Tablet
5902,1214,2025-04-29,248.93,Charger
5903,1214,2025-02-09,294.75,Phone
5904,1214,2025-11-16,438.41,Laptop
5905,1214,2025-12-22,423.14,Charger
5906,1214,2025-09-05,93.99,Tablet
5907,1215,2025-05-28,49.55,Monitor
5908,1215,2025-03-14,399.33,Speaker
5909,1215,2025-06-27,653.67,Mouse
5910,1215,2025-08-02,310.46,Charger
5911,1215,2025-01-26,609.24,Monitor
5912,1215,2025-12-26,856.83,Speaker
5913,1215,2025-05-17,516.33,Webcam
5914,1215,2025-07-27,759.84,Charger
5915,1215,2026-01-13,924.22,Tablet
5916,1215,2025-01-31,474.63,Phone
5917,1216,2025-12-21,975.47,Charger
5918,1216,2025-07-14,521.83,Phone
5919,1216,2025-09-24,259.08,Monitor
5920,1216,2025-10-11,934.82,Monitor
5921,1216,2025-02-11,598.49,Headphones
5922,1216,2025-03-27,319.92,Mouse
5923,1216,2025-07-06,908.15,Headphones
5924,1217,2025-11-23,972.62,Headphones
5925,1217,2025-03-30,827.48,Charger
5926,1217,2025-06-22,679.34,Monitor
5927,1217,2025-08-27,271.27,Webcam
5928,1217,2025-04-10,672.99,Headphones
5929,1218,2025-08-15,891.64,Tablet
5930,1218,2025-11-03,804.22,Monitor
5931,1218,2025-10-26,198.07,Mouse
5932,1218,2025-04-07,715.49,Charger
5933,1218,2025-06-12,327.93,Speaker
5934,1218,2025-11-09,585.93,Tablet
5935,1218,2025-09-29,126.04,Monitor
5936,1218,2025-07-17,642.21,Headphones
5937,1218,2025-03-19,602.15,Mouse
5938,1219,2025-01-30,888.4,Speaker
5939,1219,2025-03-03,381.25,Webcam
5940,1220,2025-06-05,719.87,Speaker
5941,1220,2025-05-24,542.03,Tablet
5942,1220,2025-10-04,262.18,Phone
5943,1220,2025-07-26,260.01,Webcam
5944,1220,2025-06-10,814.98,Webcam
5945,1220,2025-12-15,13.23,Headphones
5946,1220,2025-01-27,813.87,Monitor
5947,1221,2025-09-11,460.21,Charger
5948,1221,2025-08-16,587.75,Monitor
5949,1221,2025-09-06,516.01,Webcam
5950,1221,2025-07-14,207.2,Laptop
5951,1221,2025-04-18,981.76,Speaker
5952,1221,2025-03-05,599.32,Speaker
5953,1221,2025-06-03,442.8,Mouse
5954,1222,2025-08-31,148.33,Phone
5955,1223,2025-11-16,762.52,Laptop
5956,1223,2025-11-28,50.62,Phone
5957,1223,2025-09-24,284.58,Charger
5958,1223,2025-12-16,539.87,Tablet
5959,1223,2025-03-13,786.03,Webcam
5960,1224,2025-03-14,49.54,Laptop
5961,1224,2025-09-28,19.76,Mouse
5962,1224,2025-11-12,977.07,Monitor
5963,1225,2025-04-11,435.5,Headphones
5964,1225,2025-08-31,228.23,Monitor
5965,1225,2025-12-11,928.57,Mouse
5966,1225,2025-08-26,842.36,Tablet
5967,1227,2025-03-22,588.28,Headphones
5968,1227,2025-05-03,180.12,Webcam
5969,1227,2025-11-26,211.11,Laptop
5970,1227,2025-09-27,954.93,Phone
5971,1227,2025-11-17,575.53,Monitor
5972,1227,2025-10-31,811.45,Phone
5973,1227,2025-04-09,104.73,Webcam
5974,1227,2025-05-27,228.76,Speaker
5975,1228,2025-03-06,173.99,Tablet
5976,1228,2025-06-21,918.45,Monitor
5977,1228,2025-02-18,116.31,Headphones
5978,1228,2025-05-26,674.45,Webcam
5979,1228,2025-01-30,583.84,Webcam
5980,1228,2025-06-12,451.7,Headphones
5981,1228,2025-12-16,109.36,Phone
5982,1228,2025-08-07,414.45,Speaker
5983,1228,2025-07-05,448.1,Webcam
5984,1229,2025-07-24,753.19,Laptop
5985,1229,2025-06-09,545.85,Monitor
5986,1229,2025-07-19,213.08,Speaker
5987,1229,2026-01-04,442.28,Charger
5988,1229,2025-10-24,348.87,Laptop
5989,1229,2025-11-09,504.04,Webcam
5990,1229,2025-11-17,839.84,Headphones
5991,1229,2025-04-01,379.23,Phone
5992,1229,2025-02-01,604.94,Webcam
5993,1230,2025-01-23,790.19,Headphones
5994,1230,2025-03-04,225.75,Mouse
5995,1231,2025-06-12,281.4,Monitor
5996,1231,2025-05-27,899.47,Webcam
5997,1231,2025-11-23,604.43,Speaker
5998,1231,2025-11-15,961.05,Headphones
5999,1231,2025-08-08,649.02,Phone
6000,1231,2025-12-10,457.72,Laptop
6001,1232,2025-08-10,575.94,Mouse
6002,1232,2025-08-11,387.16,Speaker
6003,1232,2026-01-05,441.93,Speaker
6004,1232,2025-10-03,910.1,Phone
6005,1232,2026-01-05,442.99,Mouse
6006,1232,2025-07-17,236.27,Mouse
6007,1233,2025-11-04,483.75,Tablet
6008,1233,2025-09-05,226.95,Charger
6009,1233,2025-12-21,603.11,Headphones
6010,1233,2025-10-23,847.44,Webcam
6011,1234,2025-08-01,57.5,Headphones
6012,1234,2025-04-22,99.07,Tablet
6013,1234,2025-06-14,101.45,Charger
6014,1234,2025-04-01,59.56,Phone
6015,1234,2025-06-28,530.0,Monitor
6016,1235,2025-04-24,157.54,Tablet
6017,1235,2025-03-12,859.92,Monitor
6018,1235,2026-01-11,872.3,Tablet
6019,1235,2026-01-05,236.8,Monitor
6020,1235,2026-01-12,174.96,Phone
6021,1235,2026-01-12,239.5,Phone
6022,1235,2025-03-10,624.74,Tablet
6023,1236,2025-03-18,552.46,Webcam
6024,1236,2025-10-05,895.97,Headphones
6025,1236,2025-01-24,27.01,Headphones
6026,1236,2025-02-25,606.61,Phone
6027,1237,2025-08-28,775.11,Monitor
6028,1238,2025-04-20,538.61,Speaker
6029,1238,2025-03-15,557.9,Mouse
6030,1239,2025-08-11,161.19,Tablet
6031,1239,2025-09-20,253.19,Laptop
6032,1240,2025-10-16,856.85,Monitor
6033,1240,2025-03-15,518.11,Laptop
6034,1240,2025-11-12,505.9,Laptop
6035,1240,2026-01-15,399.87,Tablet
6036,1240,2025-09-06,57.86,Tablet
6037,1241,2025-03-26,249.51,Mouse
6038,1241,2025-10-13,578.13,Monitor
6039,1242,2025-05-27,253.33,Tablet
6040,1242,2025-02-07,713.11,Headphones
6041,1242,2025-03-25,170.47,Laptop
6042,1242,2025-12-09,76.4,Webcam
6043,1242,2026-01-16,144.55,Monitor
6044,1242,2025-05-21,466.16,Speaker
6045,1242,2025-06-03,680.75,Webcam
6046,1243,2025-02-05,546.05,Webcam
6047,1243,2025-06-09,889.9,Speaker
6048,1243,2025-11-18,962.48,Charger
6049,1243,2025-09-07,360.4,Webcam
6050,1243,2025-10-09,754.11,Charger
6051,1243,2025-11-30,937.5,Tablet
6052,1243,2025-04-17,508.12,Speaker
6053,1243,2025-11-26,134.98,Laptop
6054,1244,2025-02-28,82.68,Mouse
6055,1244,2025-02-07,843.53,Phone
6056,1244,2025-06-12,608.35,Webcam
6057,1245,2025-11-04,382.18,Mouse
6058,1245,2025-04-28,33.64,Speaker
6059,1245,2025-11-16,206.72,Laptop
6060,1245,2025-01-20,223.41,Tablet
6061,1245,2025-09-19,455.44,Tablet
6062,1245,2025-04-11,652.58,Monitor
6063,1246,2025-08-10,252.05,Laptop
